Product ID,Product,Category,Brands,Provider,Selling Price,MRP Price,Discount,Rating,Bought Count,Delivery Date,Product Image URL
e90936a4-d854-4ca6-8ea9-f4e6a8b32ea3,"Boat 2025 Launch Airdopes Plus 311, Glass Design, ENx Tech, Fast Charge, 50 Hrs Battery, Stream Ad Free Music via App Support Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Crimson Red)",Earbuds,Boat,Amazon,₹ 899.00,₹ 3990.00,(77% off),3.7,1,Not specified,https://m.media-amazon.com/images/I/61OhaIzbpML._AC_UY654_FMwebp_QL65_.jpg
f007bddf-2b6c-4172-919f-eadf5716c727,"GOBOULT Tenet TWS Earbuds with 75H Playtime, App Support, Quad Mic ENC, 50ms Ultra Low Latency, Dual Device Pairing Buds, 13mm Driver Ear Buds, Bluetooth 5.4 Wireless Earbuds (Turbo Orange)",Earbuds,Unknown,Amazon,₹ 1499.00,₹ 5499.00,(73% off),4.2,0,Not specified,https://m.media-amazon.com/images/I/71iCAPvMd6L._AC_UY654_FMwebp_QL65_.jpg
e92eafdc-cdd4-4ffd-b332-07c3e0eb5864,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Ice Blue)",Earbuds,Noise,Amazon,₹ 999.00,₹ 3499.00,(71% off),3.8,2,Not specified,https://m.media-amazon.com/images/I/51ptyuMXIeL._AC_UY654_FMwebp_QL65_.jpg
e9812cdf-f63f-48d6-abc5-42fcddf5834f,"Noise Buds Trance in-Ear Truly Wireless Earbuds with 45H of Playtime, Voice Control, Low Latency(up to 40 ms), Instacharge(10 min=200 min), BT v5.3(True Purple)",Earbuds,Noise,Amazon,₹ 999.00,₹ 2499.00,(60% off),3.9,500,Not specified,https://m.media-amazon.com/images/I/51DtU3DZ4vL._AC_UY654_FMwebp_QL65_.jpg
79da7fa2-c55b-47e2-ba60-05557c217170,"GOBOULT Tenet TWS Earbuds with 75H Playtime, Amp App Support, Quad Mic ENC, Dual Device Pairing Buds, 13mm Driver Ear Buds, Bluetooth 5.4 Wireless Earbuds (Midnight Blue)",Earbuds,Unknown,Amazon,₹ 1499.00,₹ 5499.00,(73% off),4.2,0,Not specified,https://m.media-amazon.com/images/I/713kXMZCTzL._AC_UY654_FMwebp_QL65_.jpg
854bc255-242c-478f-aa01-f9385fecea7a,"GOBOULT x Mustang Torq Wireless in Ear Earbuds with 60H Playtime, App Support, Quad Mic ENC, 45ms Low Latency, 13mm Driver, Breathing LEDs, Made in India Ear Buds Wireless (Green)",Earbuds,Unknown,Amazon,₹ 1599.00,₹ 5999.00,(73% off),4.0,0,Not specified,https://m.media-amazon.com/images/I/71N+XrCr9vL._AC_UY654_FMwebp_QL65_.jpg
85d2c9e6-aef2-41ab-bade-32d5451f656a,"Boat Airdopes 111v2, Premium Leather Finish, 4Mics ENx, 50HRS Battery, 13mm Drivers, Fast Charge, Dual Pair, v5.4 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Classic Black)",Earbuds,Boat,Amazon,₹ 1199.00,₹ 4990.00,(76% off),3.9,1,Not specified,https://m.media-amazon.com/images/I/71w--cFMaAL._AC_UY654_FMwebp_QL65_.jpg
466d9fb8-4c28-46f6-a327-87d96ce8b6ba,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Calm Beige)",Earbuds,Noise,Amazon,₹ 999.00,₹ 3499.00,(71% off),3.8,1,Not specified,https://m.media-amazon.com/images/I/51d+U2c57mL._AC_UY654_FMwebp_QL65_.jpg
4e9a9cd9-280a-4e1e-9559-e81f61dbbe5c,"Boat Airdopes 141 Gen 2 (2025), 4 Mics ENx Tech, 48 Hrs Playback, Free Music Streaming, Fast Charge, Low Latency, IPX4, v5.4 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",Earbuds,Boat,Amazon,₹ 799.00,₹ 3990.00,(80% off),3.8,2,Not specified,https://m.media-amazon.com/images/I/71O+4zDSk-L._AC_UY654_FMwebp_QL65_.jpg
69729d60-fdab-4e9e-8c68-1671a650ffdb,"ASUS Vivobook 15 (2026) with Office 2024 + M365 Basic*, AMD Ryzen 5 Hexa Core 150 - (16 GB/512 GB SSD/...",Laptop,ASUS,Flipkart,₹ 62990.00,₹ 64990.00,3% off,0.0,0,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/d/e/-original-imahknwxyryqdsfq.jpeg?q=70
f9e3469f-489e-4421-abe9-e7aef794f01a,ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222...,Laptop,ASUS,Flipkart,₹ 55990.00,₹ 89990.00,37% off,4.5,6,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/y/n/-original-imahj7yfhp8hgvvs.jpeg?q=70
525d0ca6-0306-4ef1-b803-a4f6e32e9e0a,Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,Laptop,Lenovo,Flipkart,₹ 10999.00,₹ 16298.00,32% off,4.0,2508,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/4/-original-imahgfdyf6grkw9r.jpeg?q=70
5da17e00-953c-4001-a1e5-b57f59cd5e45,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,Laptop,Acer,Flipkart,₹ 23990.00,₹ 35999.00,33% off,3.8,8536,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/s/x/-original-imahg5ftu2dzvyu8.jpeg?q=70
715b59ee-5090-48ac-b5a3-557507f67036,Acer Aspire 3 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,Laptop,Acer,Flipkart,₹ 35990.00,₹ 44999.00,20% off,4.3,3443,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/p/w/-original-imahg5fxzmyzbkv8.jpeg?q=70
f757072a-1bb5-40e3-abe2-539541ac3b28,HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,Laptop,HP,Flipkart,₹ 43990.00,₹ 50903.00,13% off,4.2,2806,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/o/-original-imahg5fuv5wqgkkj.jpeg?q=70
58e0f259-99f9-4b91-9a90-4dcd9ae2ff94,Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 Thin an...,Laptop,Acer,Flipkart,₹ 38990.00,₹ 59990.00,35% off,4.1,3562,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/c/z/-original-imahg5fusry5atvm.jpeg?q=70
e0ac9bc2-3fdb-44af-9c2f-e36e05c94605,ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS | ...,Laptop,ASUS,Flipkart,₹ 33990.00,₹ 43990.00,22% off,4.3,1990,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/y/o/-original-imahg5fxjta7gns7.jpeg?q=70
526e11ce-d229-4f7b-b2dc-6d2b8f23f289,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 H...",Laptop,ASUS,Flipkart,₹ 40990.00,₹ 54990.00,25% off,4.3,2605,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/k/g/-original-imahg5fyefftefqt.jpeg?q=70
9e8c9463-206a-45c6-8143-7f4f33acd8a0,ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1405CKA-NK...,Laptop,ASUS,Flipkart,₹ 14999.00,₹ 23990.00,37% off,3.7,61,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/b/-original-imahf69gy4qegrya.jpeg?q=70
0b8b2d95-e273-429b-8eff-de05479a0058,HP 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0576TU / 15-fd0467TU Thin...,Laptop,HP,Flipkart,₹ 55424.00,₹ 65387.00,15% off,4.2,1481,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/v/8/-original-imahg5fxfpvjasap.jpeg?q=70
20722f4b-a5dd-4688-9837-50d12eb8563b,MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Ho...,Laptop,Motorola,Flipkart,₹ 61990.00,₹ 110490.00,43% off,4.5,253,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/1/z/-original-imahhbyxpgxgffan.jpeg?q=70
b3c78741-dad9-4f41-b2bb-b42696fad634,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ...,Laptop,Samsung,Flipkart,₹ 51230.00,₹ 82789.00,38% off,4.4,16608,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/t/y/-original-imahg53xspmfrsdd.jpeg?q=70
46662612-330f-4112-a9c1-8811091013fc,Lenovo Chromebook Intel Pentium Quad Core N100 - (4 GB/128 GB EMMC Storage/Chrome OS) 14IAN8 Chromeboo...,Laptop,Lenovo,Flipkart,₹ 15990.00,₹ 36690.00,56% off,3.6,85,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/w/n/-original-imah5uhrz7admz28.jpeg?q=70
f475c68e-be01-40fe-906e-95a337841d14,ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,Laptop,ASUS,Flipkart,₹ 13999.00,₹ 21990.00,36% off,3.8,277,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/u/w/-original-imahf69hwz6gnedj.jpeg?q=70
4a95ff88-e037-4b13-8fcb-b1ccc4b0bd67,Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) A325-45 Thin and Light...,Laptop,Acer,Flipkart,₹ 29938.00,₹ 33999.00,11% off,3.9,3739,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/6/p/-original-imah3yhqcgjtxfhw.jpeg?q=70
a796204d-48f1-40d4-b74b-c0d0f70015a0,HP 15 Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thin and Light La...,Laptop,HP,Flipkart,₹ 38990.00,₹ 50843.00,23% off,4.2,1198,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/w/o/-original-imahkjjf47u9vgs7.jpeg?q=70
634aa411-db70-4e40-9dc0-55328686acd8,DELL G15 Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Laptop,Dell,Flipkart,₹ 77990.00,₹ 93021.00,16% off,4.2,556,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/v/-original-imahg5fttxt3pgcb.jpeg?q=70
97f6cd63-7a49-4fd1-aadc-09814ae2a733,HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0569TU Thin and Light Laptop,Laptop,HP,Flipkart,₹ 38990.00,₹ 50903.00,23% off,4.2,94,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/b/y/-original-imahbpzxs7jyyvnh.jpeg?q=70
a68b7fb3-ff10-4dda-bfb0-7dd4ad521307,ASUS ExpertBook P1 (i7 14th Gen) Intel Core 7 240H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7208...,Laptop,ASUS,Flipkart,₹ 64990.00,₹ 99990.00,35% off,0.0,0,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/h/r/-original-imahj7qryz7zkuwf.jpeg?q=70
24ba2a60-5b71-4a10-b81e-dd7d03481361,HP OmniBook 5(Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 1...,Laptop,HP,Flipkart,₹ 60990.00,₹ 78778.00,22% off,4.2,33,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/q/y/-original-imahk44qgcfybyjf.jpeg?q=70
c8947604-a6f2-4811-9eb7-94a5ce7bba0c,Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,Laptop,Lenovo,Flipkart,₹ 15999.00,₹ 28690.00,44% off,3.9,3643,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/3/v/-original-imahgfdfysyznaan.jpeg?q=70
4e12e0a7-2f81-466d-98fd-dee223f2749b,ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS | ...,Laptop,ASUS,Flipkart,₹ 33990.00,₹ 43990.00,22% off,4.3,1990,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/z/9/-original-imahg5fyefybajws.jpeg?q=70
113690fb-313e-4c1b-b746-b24e78516b5e,HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU / 15-fd0568TU T...,Laptop,HP,Flipkart,₹ 39990.00,₹ 50903.00,21% off,4.2,2806,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/z/o/-original-imahg5fuv5wqgkkj.jpeg?q=70
5c1ea0cd-e934-4812-86de-5f823db6ac8d,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 22...",Laptop,ASUS,Flipkart,₹ 59990.00,₹ 92990.00,35% off,4.4,189,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/3/f/-original-imahg53xftgnzucy.jpeg?q=70
f1ed7110-72ec-4588-b7df-23d3e19f5a81,Acer TravelLite AMD Ryzen 5 7430U - (8 GB/512 GB SSD/Windows 11 Home) TL04-41M Notebook,Laptop,Acer,Flipkart,₹ 35900.00,₹ 52999.00,32% off,3.9,74,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/p/d/-original-imahhcaqy5uq5fkc.jpeg?q=70
1ba7d5d4-f757-4c38-a66b-85cdc5c30196,Lenovo IdeaPad Pro 5 Intel Core Ultra 9 285H - (32 GB/1 TB SSD/Windows 11 Home) 14IAH10 Thin and Light...,Laptop,Lenovo,Flipkart,₹ 109990.00,₹ 167890.00,34% off,4.5,43,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/k/f/-original-imahfkh3qpgzrzcw.jpeg?q=70
517e1fea-24ba-4277-9c30-20d94497e2a4,Ultimus APEX Pro Intel Pentium Quad Core N4200 - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home)...,Laptop,Unknown,Flipkart,₹ 13990.00,₹ 27990.00,50% off,3.8,5,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/f/6/-original-imahfbnmdgcghzhd.jpeg?q=70
0b1917a0-39c1-4d69-8bcf-5a23a4c0f236,ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,Laptop,ASUS,Flipkart,₹ 34990.00,₹ 43990.00,20% off,4.2,3199,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/n/3/-original-imah2y2teghzh7xe.jpeg?q=70
6a74570b-c0c7-4eeb-9f96-729d829b1659,ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1503CVA-S70501WS ...,Laptop,ASUS,Flipkart,₹ 40990.00,₹ 69990.00,41% off,4.3,4925,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/7/q/-original-imahehnhwehhffc4.jpeg?q=70
c153f895-c308-4bd6-b3bb-c3ed00224f36,Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 82XM00QD...,Laptop,Lenovo,Flipkart,₹ 42990.00,₹ 59090.00,27% off,4.6,56,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/o/t/-original-imahg5ftqabejyhk.jpeg?q=70
fa493a62-6be5-4fb4-9b03-53b5d9e920b6,Acer Aspire 3 Intel Pentium Quad Core 12th Gen N100 - (8 GB/512 GB SSD/Windows 11 Home) A324-31 Thin a...,Laptop,Acer,Flipkart,₹ 31990.00,₹ 43999.00,27% off,4.1,691,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/b/j/-original-imahg82bvd5ffceg.jpeg?q=70
34f9573e-d7f4-4340-9c1a-c46b3756947b,HP Victus AMD Ryzen 7 Octa Core 260 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX...,Laptop,HP,Flipkart,₹ 96990.00,₹ 120928.00,19% off,4.5,279,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/w/k/-original-imahgfdfntwwxbqn.jpeg?q=70
31e7c56c-0004-4e51-9f77-f44f6842a6f9,Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,Laptop,Acer,Flipkart,₹ 42990.00,₹ 72999.00,41% off,4.1,1739,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/q/t/-original-imahg5ftjkmg4m82.jpeg?q=70
f5166bcd-2ccd-4ddf-839a-6aebb77b346f,ASUS Expertbook P1 High-performance processor Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Window...,Laptop,ASUS,Flipkart,₹ 54500.00,₹ 75000.00,27% off,4.3,4614,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/m/o/-original-imahg53unuzhjzxu.jpeg?q=70
ab69670a-cae9-4d44-af99-71686d7f9bca,ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70...,Laptop,ASUS,Flipkart,₹ 15990.00,₹ 19990.00,20% off,4.0,82,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/l/g/-original-imahex6hdj7uacsd.jpeg?q=70
3368732d-8a05-4f93-9cf2-09496d9ac3a8,Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,Laptop,Acer,Flipkart,₹ 24899.00,₹ 33399.00,25% off,3.8,8536,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/s/x/-original-imahg5ftu2dzvyu8.jpeg?q=70
1c032a62-67e2-4a67-9124-987b30562a83,MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 7 255 H - (32 GB/1 TB SSD/Windows 11 H...,Laptop,Motorola,Flipkart,₹ 84990.00,₹ 132890.00,36% off,4.6,119,Not specified,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/g/-original-imahhbyxfncaxjhk.jpeg?q=70
